# Cuts through the PSF

# Note that for the two diagonal cuts, the positions have to be
# computed as x*sqrt(2).

#x [pixels]     psf(x,0)     psf(0,x)     psf(x,x)    psf(x,-x)
        -87 6.736835e-08 6.779423e-08 7.651282e-07 7.651282e-07
        -86 9.952927e-08 1.078511e-07 8.451887e-07 8.583020e-08
        -85 8.643842e-08 1.207702e-07 8.523825e-07 1.306690e-07
        -84 8.978085e-08 1.206635e-07 8.552844e-07 1.441442e-07
        -83 8.241447e-08 1.283825e-07 7.151522e-07 1.465294e-07
        -82 8.137813e-08 1.450380e-07 6.214561e-07 1.492223e-07
        -81 8.866002e-08 1.528651e-07 6.727394e-07 1.511697e-07
        -80 9.727830e-08 1.508563e-07 6.681267e-07 1.535962e-07
        -79 1.159054e-07 1.663022e-07 6.823211e-07 1.334993e-07
        -78 1.203781e-07 1.805287e-07 7.593416e-07 1.281991e-07
        -77 1.319231e-07 1.715718e-07 6.852046e-07 1.275359e-07
        -76 1.702880e-07 1.682854e-07 5.918290e-07 1.035901e-07
        -75 1.989905e-07 1.793099e-07 6.189116e-07 8.730523e-08
        -74 1.998521e-07 1.983667e-07 5.780583e-07 9.227495e-08
        -73 2.306835e-07 1.962745e-07 5.047952e-07 8.778456e-08
        -72 2.681029e-07 2.084765e-07 5.818595e-07 7.826411e-08
        -71 2.765210e-07 2.448832e-07 6.959497e-07 8.934997e-08
        -70 2.837205e-07 2.393154e-07 7.326162e-07 1.128765e-07
        -69 2.939458e-07 2.114385e-07 7.404129e-07 1.365872e-07
        -68 3.027308e-07 2.235320e-07 7.780267e-07 1.716939e-07
        -67 3.121588e-07 2.695375e-07 9.034283e-07 2.200777e-07
        -66 3.146301e-07 2.891744e-07 1.133247e-06 3.050127e-07
        -65 3.244948e-07 2.931185e-07 1.382264e-06 3.717373e-07
        -64 3.255302e-07 3.156095e-07 1.525862e-06 4.323310e-07
        -63 3.269112e-07 3.620444e-07 1.554336e-06 5.187889e-07
        -62 3.429932e-07 4.143369e-07 1.508959e-06 5.764422e-07
        -61 3.685835e-07 4.489845e-07 1.463638e-06 5.974117e-07
        -60 3.882520e-07 4.552483e-07 1.427082e-06 6.100867e-07
        -59 4.113033e-07 4.373535e-07 1.429141e-06 6.233521e-07
        -58 5.013543e-07 4.528665e-07 1.472282e-06 5.980215e-07
        -57 6.357662e-07 4.992098e-07 1.506671e-06 5.553756e-07
        -56 7.448349e-07 5.240344e-07 1.514539e-06 5.439300e-07
        -55 8.118917e-07 5.197509e-07 1.612454e-06 5.223721e-07
        -54 8.582917e-07 5.438823e-07 1.793298e-06 4.825495e-07
        -53 9.207246e-07 5.605642e-07 1.996745e-06 4.525549e-07
        -52 1.080186e-06 5.870759e-07 2.332851e-06 4.232005e-07
        -51 1.294611e-06 6.013746e-07 2.794538e-06 3.871145e-07
        -50 1.501512e-06 6.367414e-07 3.366917e-06 3.478095e-07
        -49 1.732287e-06 7.883402e-07 3.875764e-06 3.590526e-07
        -48 2.225724e-06 1.081526e-06 4.069275e-06 4.635564e-07
        -47 2.916915e-06 1.459086e-06 3.920879e-06 6.486392e-07
        -46 3.594272e-06 1.897872e-06 3.788077e-06 8.767850e-07
        -45 4.105258e-06 2.448493e-06 4.268476e-06 1.221549e-06
        -44 4.537732e-06 3.004003e-06 6.028346e-06 1.580411e-06
        -43 4.915477e-06 3.339193e-06 9.416906e-06 1.948974e-06
        -42 4.896583e-06 3.585494e-06 1.429241e-05 2.320985e-06
        -41 4.603291e-06 3.870949e-06 1.895514e-05 2.816781e-06
        -40 4.142841e-06 3.804383e-06 2.147072e-05 3.327819e-06
        -39 3.568887e-06 3.400089e-06 2.070730e-05 3.752750e-06
        -38 3.465240e-06 3.307444e-06 1.663125e-05 4.378484e-06
        -37 3.948784e-06 3.294914e-06 1.185511e-05 5.182526e-06
        -36 4.490854e-06 3.118996e-06 9.477789e-06 5.625890e-06
        -35 4.970627e-06 3.076075e-06 1.169507e-05 6.319542e-06
        -34 5.691177e-06 3.019560e-06 2.022233e-05 6.778193e-06
        -33 6.072004e-06 2.782977e-06 2.983120e-05 6.872573e-06
        -32 5.960600e-06 2.990264e-06 3.621840e-05 6.890733e-06
        -31 5.924086e-06 4.336929e-06 3.665702e-05 6.478284e-06
        -30 5.424000e-06 5.681053e-06 3.092203e-05 6.048026e-06
        -29 4.504599e-06 6.229719e-06 2.392471e-05 5.751984e-06
        -28 4.110122e-06 5.751056e-06 1.899965e-05 5.431295e-06
        -27 4.060895e-06 4.600325e-06 1.727015e-05 4.859133e-06
        -26 4.269263e-06 3.678615e-06 1.980849e-05 4.364176e-06
        -25 4.166156e-06 3.808844e-06 2.263577e-05 4.357496e-06
        -24 3.551104e-06 4.591877e-06 2.398390e-05 5.511134e-06
        -23 3.100050e-06 6.359930e-06 1.979221e-05 6.444019e-06
        -22 3.405736e-06 8.725872e-06 1.783420e-05 6.492500e-06
        -21 6.167070e-06 1.117105e-05 3.174901e-05 8.422830e-06
        -20 7.644539e-06 1.155490e-05 5.587931e-05 1.295569e-05
        -19 7.481545e-06 1.080153e-05 9.185086e-05 1.733498e-05
        -18 8.930368e-06 1.397206e-05 1.334294e-04 1.778260e-05
        -17 1.223804e-05 1.968052e-05 1.381633e-04 2.398550e-05
        -16 1.480221e-05 2.587406e-05 1.140784e-04 3.618425e-05
        -15 2.076709e-05 3.591035e-05 7.394746e-05 4.669462e-05
        -14 3.098790e-05 4.847272e-05 2.294467e-05 5.412658e-05
        -13 2.961886e-05 4.951906e-05 2.329618e-05 6.966418e-05
        -12 6.215315e-05 7.428206e-05 1.266184e-04 9.265675e-05
        -11 1.330323e-04 1.256381e-04 2.287138e-04 8.337563e-05
        -10 1.227771e-04 1.209557e-04 3.035581e-04 1.100118e-04
         -9 1.157396e-04 1.644489e-04 3.364047e-04 1.326440e-04
         -8 1.908098e-04 3.844769e-04 3.782282e-04 1.957948e-04
         -7 2.701693e-04 5.455975e-04 3.226946e-04 1.831238e-04
         -6 4.890010e-04 4.478904e-04 3.715026e-04 3.867874e-04
         -5 1.129183e-03 9.820795e-04 4.532399e-04 3.433136e-04
         -4 1.332599e-03 1.318957e-03 4.968607e-04 6.061029e-04
         -3 2.319076e-03 2.462839e-03 1.186179e-03 6.118161e-04
         -2 1.192646e-02 1.362031e-02 2.526163e-03 4.159983e-03
         -1 5.354286e-02 5.511636e-02 3.517919e-02 4.253994e-02
          0 2.477189e-01 2.477189e-01 2.477189e-01 2.477189e-01
          1 5.467760e-02 5.267125e-02 3.361315e-02 2.816581e-02
          2 1.739297e-02 1.386687e-02 7.083265e-03 2.199085e-03
          3 2.724566e-03 3.423230e-03 1.167912e-03 5.350080e-04
          4 7.355646e-04 1.031330e-03 3.717353e-04 7.420956e-04
          5 7.873735e-04 1.346096e-03 4.259521e-04 3.931776e-04
          6 2.941593e-04 3.494001e-04 1.924159e-04 3.062125e-04
          7 2.341078e-04 1.248456e-04 4.891905e-04 1.272445e-04
          8 1.134228e-04 6.253822e-05 3.194965e-04 1.182384e-04
          9 1.302177e-04 1.284134e-04 4.870660e-04 1.625361e-04
         10 2.406487e-04 2.455505e-04 3.074213e-04 9.715962e-05
         11 1.627401e-04 1.779577e-04 1.878963e-04 1.109091e-04
         12 7.386572e-05 8.837751e-05 8.441447e-05 1.098491e-04
         13 5.423322e-05 3.443247e-05 4.583144e-05 4.703756e-05
         14 8.923579e-05 3.556886e-05 3.013878e-05 3.875214e-05
         15 7.870633e-05 4.133632e-05 7.842149e-05 4.129337e-05
         16 5.359415e-05 4.305145e-05 1.123810e-04 4.259867e-05
         17 3.845365e-05 3.052577e-05 1.338391e-04 3.213369e-05
         18 2.463745e-05 1.382462e-05 1.206935e-04 2.282291e-05
         19 2.496960e-05 7.575379e-06 7.877468e-05 2.142631e-05
         20 2.778567e-05 5.357136e-06 5.407458e-05 1.479477e-05
         21 2.091719e-05 5.503095e-06 2.651263e-05 1.020768e-05
         22 1.650968e-05 7.353225e-06 1.688760e-05 6.289491e-06
         23 1.572195e-05 9.564433e-06 1.975484e-05 5.266596e-06
         24 1.379777e-05 9.830148e-06 2.554206e-05 4.382199e-06
         25 9.854694e-06 7.342839e-06 2.661876e-05 3.672095e-06
         26 7.004259e-06 5.319729e-06 2.244310e-05 3.992512e-06
         27 7.396908e-06 4.479165e-06 1.986564e-05 4.549349e-06
         28 8.081978e-06 4.902560e-06 2.250120e-05 5.121980e-06
         29 7.653249e-06 4.465219e-06 2.768215e-05 5.352590e-06
         30 5.814133e-06 3.611089e-06 3.499776e-05 5.587282e-06
         31 4.219524e-06 4.245147e-06 3.767219e-05 5.506990e-06
         32 3.437838e-06 5.102683e-06 3.445632e-05 5.401369e-06
         33 3.046907e-06 5.341843e-06 2.700335e-05 5.615163e-06
         34 2.706292e-06 4.717594e-06 1.677819e-05 5.576734e-06
         35 2.236230e-06 3.659796e-06 1.041817e-05 5.352968e-06
         36 1.770807e-06 2.940745e-06 9.263933e-06 5.428466e-06
         37 1.837388e-06 3.062935e-06 1.227465e-05 5.106622e-06
