# Cuts through the PSF

# Note that for the two diagonal cuts, the positions have to be
# computed as x*sqrt(2).

#x [pixels]     psf(x,0)     psf(0,x)     psf(x,x)    psf(x,-x)
       -599 2.097593e-10 4.227901e-10 6.965869e-09 6.965869e-09
       -598 1.764146e-10 4.824147e-10 6.894822e-09 3.943825e-09
       -597 4.496169e-10 6.271387e-10 6.528210e-09 4.473416e-09
       -596 5.087446e-10 5.772168e-10 5.658947e-09 4.730864e-09
       -595 3.840384e-10 4.315008e-10 6.286396e-09 4.465593e-09
       -594 5.311480e-10 6.371818e-10 7.449943e-09 4.403420e-09
       -593 7.812874e-10 1.025307e-09 7.177064e-09 4.509266e-09
       -592 6.616915e-10 9.794294e-10 6.392425e-09 4.385546e-09
       -591 3.812870e-10 5.911658e-10 5.146086e-09 3.505533e-09
       -590 3.253073e-10 4.173071e-10 6.815629e-09 3.845250e-09
       -589 3.548589e-10 4.519274e-10 7.902889e-09 4.587249e-09
       -588 3.696976e-10 4.645298e-10 7.492774e-09 5.288951e-09
       -587 4.169207e-10 6.058325e-10 6.644022e-09 5.325545e-09
       -586 3.860338e-10 6.603140e-10 4.899506e-09 3.806906e-09
       -585 3.658217e-10 4.771143e-10 7.429287e-09 4.976032e-09
       -584 4.816743e-10 4.743037e-10 9.619944e-09 6.008533e-09
       -583 4.759925e-10 5.729174e-10 9.099672e-09 6.643252e-09
       -582 4.142041e-10 4.740384e-10 6.830086e-09 6.402739e-09
       -581 4.423667e-10 4.384660e-10 5.230437e-09 3.695582e-09
       -580 3.252392e-10 5.254635e-10 6.492378e-09 3.213060e-09
       -579 2.675029e-10 5.883176e-10 6.814718e-09 3.771925e-09
       -578 4.920125e-10 6.687081e-10 6.248104e-09 4.285101e-09
       -577 5.185561e-10 6.334951e-10 4.707145e-09 4.001958e-09
       -576 3.764419e-10 5.568035e-10 5.531187e-09 3.520435e-09
       -575 6.007841e-10 8.430799e-10 6.882918e-09 3.858180e-09
       -574 8.539124e-10 1.244865e-09 7.161101e-09 4.879252e-09
       -573 6.888268e-10 1.106578e-09 6.240573e-09 4.788745e-09
       -572 4.665813e-10 6.134871e-10 5.008205e-09 3.182638e-09
       -571 3.959554e-10 3.970604e-10 7.376095e-09 3.443932e-09
       -570 3.490608e-10 4.828492e-10 8.057651e-09 4.559115e-09
       -569 4.710751e-10 6.700675e-10 8.559333e-09 6.522773e-09
       -568 6.332154e-10 8.310355e-10 6.344824e-09 5.351620e-09
       -567 5.424562e-10 7.049846e-10 5.432482e-09 3.779055e-09
       -566 4.667332e-10 5.392111e-10 9.379911e-09 5.723394e-09
       -565 5.587257e-10 6.685807e-10 1.123763e-08 7.224145e-09
