# Radial light profiles 

# radial and cumulative light profiles as a function of the distance
# from the centre of the psf. The first bin runs from r=0 to r=1 (centre=0.5), etc.

#d [pixels] radial_profile cumulative_profile
   0.500000   3.926913e-02       3.926913e-02
   1.500000   2.637278e-02       6.564191e-02
   2.500000   1.059676e-02       7.623867e-02
   3.500000   2.961124e-03       7.919980e-02
   4.500000   2.633909e-03       8.183371e-02
   5.500000   2.734843e-03       8.456855e-02
   6.500000   1.596317e-03       8.616487e-02
   7.500000   7.563355e-04       8.692120e-02
   8.500000   4.395901e-04       8.736079e-02
   9.500000   2.253746e-04       8.758617e-02
  10.500000   1.118166e-04       8.769798e-02
  11.500000   8.958598e-05       8.778757e-02
  12.500000   9.230347e-05       8.787987e-02
  13.500000   1.161532e-04       8.799603e-02
  14.500000   1.255834e-04       8.812161e-02
  15.500000   1.112455e-04       8.823285e-02
  16.500000   1.063666e-04       8.833922e-02
  17.500000   1.069788e-04       8.844620e-02
  18.500000   9.964863e-05       8.854585e-02
  19.500000   7.893285e-05       8.862478e-02
  20.500000   5.921045e-05       8.868399e-02
  21.500000   4.876656e-05       8.873276e-02
  22.500000   4.434042e-05       8.877710e-02
  23.500000   4.060140e-05       8.881770e-02
  24.500000   3.754796e-05       8.885525e-02
  25.500000   3.237311e-05       8.888762e-02
  26.500000   2.714370e-05       8.891477e-02
  27.500000   2.282079e-05       8.893759e-02
  28.500000   1.964676e-05       8.895723e-02
  29.500000   1.766685e-05       8.897490e-02
  30.500000   1.659452e-05       8.899149e-02
  31.500000   1.625484e-05       8.900775e-02
  32.500000   1.649243e-05       8.902424e-02
  33.500000   1.663852e-05       8.904088e-02
  34.500000   1.613803e-05       8.905702e-02
  35.500000   1.512633e-05       8.907214e-02
  36.500000   1.392636e-05       8.908607e-02
  37.500000   1.278474e-05       8.909886e-02
  38.500000   1.208443e-05       8.911094e-02
  39.500000   1.189790e-05       8.912284e-02
  40.500000   1.169774e-05       8.913454e-02
  41.500000   1.156562e-05       8.914610e-02
  42.500000   1.150138e-05       8.915760e-02
  43.500000   1.146492e-05       8.916907e-02
  44.500000   1.125433e-05       8.918032e-02
  45.500000   1.059240e-05       8.919091e-02
  46.500000   9.717076e-06       8.920063e-02
  47.500000   8.564339e-06       8.920920e-02
  48.500000   7.531518e-06       8.921673e-02
  49.500000   6.520983e-06       8.922325e-02
  50.500000   5.630609e-06       8.922888e-02
  51.500000   4.872930e-06       8.923375e-02
  52.500000   4.220085e-06       8.923797e-02
  53.500000   3.729299e-06       8.924170e-02
  54.500000   3.354129e-06       8.924505e-02
  55.500000   3.109391e-06       8.924816e-02
  56.500000   2.995158e-06       8.925116e-02
  57.500000   2.944705e-06       8.925410e-02
  58.500000   3.008926e-06       8.925711e-02
  59.500000   3.087867e-06       8.926020e-02
  60.500000   3.183106e-06       8.926338e-02
  61.500000   3.312018e-06       8.926670e-02
  62.500000   3.374346e-06       8.927007e-02
  63.500000   3.435695e-06       8.927351e-02
  64.500000   3.462961e-06       8.927697e-02
  65.500000   3.455830e-06       8.928042e-02
  66.500000   3.424850e-06       8.928385e-02
  67.500000   3.404467e-06       8.928725e-02
  68.500000   3.318043e-06       8.929057e-02
  69.500000   3.240989e-06       8.929381e-02
  70.500000   3.208796e-06       8.929702e-02
  71.500000   3.032470e-06       8.930005e-02
  72.500000   2.999334e-06       8.930305e-02
  73.500000   2.929462e-06       8.930598e-02
  74.500000   2.779939e-06       8.930876e-02
  75.500000   2.833580e-06       8.931160e-02
  76.500000   2.748458e-06       8.931435e-02
  77.500000   2.696587e-06       8.931704e-02
  78.500000   2.767381e-06       8.931981e-02
  79.500000   2.688108e-06       8.932250e-02
  80.500000   2.664997e-06       8.932516e-02
  81.500000   2.687187e-06       8.932785e-02
  82.500000   2.557821e-06       8.933041e-02
  83.500000   2.507651e-06       8.933291e-02
  84.500000   2.502653e-06       8.933542e-02
  85.500000   2.310147e-06       8.933773e-02
  86.500000   2.287889e-06       8.934002e-02
  87.500000   2.289183e-06       8.934230e-02
  88.500000   2.028680e-06       8.934433e-02
  89.500000   2.064152e-06       8.934640e-02
  90.500000   2.061910e-06       8.934846e-02
  91.500000   1.783667e-06       8.935024e-02
  92.500000   1.834735e-06       8.935208e-02
  93.500000   1.837330e-06       8.935392e-02
  94.500000   1.598853e-06       8.935551e-02
  95.500000   1.614127e-06       8.935713e-02
  96.500000   1.643989e-06       8.935877e-02
  97.500000   1.469574e-06       8.936024e-02
  98.500000   1.438326e-06       8.936168e-02
  99.500000   1.494021e-06       8.936317e-02
 100.500000   1.396235e-06       8.936457e-02
 101.500000   1.343325e-06       8.936591e-02
 102.500000   1.358772e-06       8.936727e-02
 103.500000   1.375359e-06       8.936865e-02
 104.500000   1.342801e-06       8.936999e-02
 105.500000   1.245015e-06       8.937124e-02
 106.500000   1.303508e-06       8.937254e-02
 107.500000   1.352346e-06       8.937389e-02
 108.500000   1.225181e-06       8.937512e-02
 109.500000   1.171587e-06       8.937629e-02
 110.500000   1.283143e-06       8.937757e-02
 111.500000   1.296201e-06       8.937887e-02
 112.500000   1.112195e-06       8.937998e-02
 113.500000   1.115191e-06       8.938110e-02
 114.500000   1.275327e-06       8.938237e-02
 115.500000   1.196248e-06       8.938357e-02
 116.500000   1.020895e-06       8.938459e-02
 117.500000   1.079310e-06       8.938567e-02
 118.500000   1.217188e-06       8.938688e-02
 119.500000   1.095703e-06       8.938798e-02
 120.500000   9.488872e-07       8.938893e-02
 121.500000   1.031340e-06       8.938996e-02
 122.500000   1.102431e-06       8.939106e-02
 123.500000   1.017669e-06       8.939208e-02
 124.500000   9.002308e-07       8.939298e-02
 125.500000   9.295486e-07       8.939391e-02
 126.500000   9.895150e-07       8.939490e-02
 127.500000   9.344387e-07       8.939583e-02
 128.500000   8.597337e-07       8.939669e-02
 129.500000   8.257644e-07       8.939752e-02
 130.500000   8.545297e-07       8.939837e-02
 131.500000   8.513248e-07       8.939923e-02
 132.500000   7.965790e-07       8.940002e-02
 133.500000   7.519952e-07       8.940077e-02
 134.500000   7.206441e-07       8.940149e-02
 135.500000   7.377628e-07       8.940223e-02
 136.500000   7.340318e-07       8.940297e-02
 137.500000   6.881988e-07       8.940365e-02
 138.500000   6.332690e-07       8.940429e-02
 139.500000   6.130712e-07       8.940490e-02
 140.500000   6.483417e-07       8.940555e-02
 141.500000   6.379123e-07       8.940619e-02
 142.500000   5.792845e-07       8.940677e-02
 143.500000   5.258219e-07       8.940729e-02
 144.500000   5.326601e-07       8.940782e-02
 145.500000   5.707618e-07       8.940840e-02
 146.500000   5.410396e-07       8.940894e-02
 147.500000   4.814611e-07       8.940942e-02
 148.500000   4.462675e-07       8.940986e-02
 149.500000   4.652968e-07       8.941033e-02
 150.500000   4.896761e-07       8.941082e-02
 151.500000   4.521158e-07       8.941127e-02
 152.500000   4.056728e-07       8.941168e-02
 153.500000   3.854343e-07       8.941206e-02
 154.500000   4.022123e-07       8.941246e-02
 155.500000   4.108577e-07       8.941288e-02
 156.500000   3.787476e-07       8.941325e-02
 157.500000   3.469254e-07       8.941360e-02
 158.500000   3.321165e-07       8.941393e-02
 159.500000   3.435011e-07       8.941428e-02
 160.500000   3.439039e-07       8.941462e-02
 161.500000   3.230207e-07       8.941494e-02
 162.500000   2.996452e-07       8.941524e-02
 163.500000   2.854698e-07       8.941553e-02
 164.500000   2.941761e-07       8.941582e-02
 165.500000   2.890065e-07       8.941611e-02
 166.500000   2.760186e-07       8.941639e-02
 167.500000   2.624826e-07       8.941665e-02
 168.500000   2.475884e-07       8.941690e-02
 169.500000   2.513890e-07       8.941715e-02
 170.500000   2.451409e-07       8.941739e-02
 171.500000   2.351867e-07       8.941763e-02
 172.500000   2.282839e-07       8.941786e-02
 173.500000   2.177622e-07       8.941808e-02
 174.500000   2.145930e-07       8.941829e-02
 175.500000   2.110085e-07       8.941850e-02
 176.500000   2.041573e-07       8.941871e-02
 177.500000   1.952032e-07       8.941890e-02
 178.500000   1.924043e-07       8.941909e-02
 179.500000   1.855139e-07       8.941928e-02
 180.500000   1.801098e-07       8.941946e-02
 181.500000   1.817224e-07       8.941964e-02
 182.500000   1.694063e-07       8.941981e-02
 183.500000   1.664064e-07       8.941998e-02
 184.500000   1.671034e-07       8.942014e-02
 185.500000   1.569232e-07       8.942030e-02
 186.500000   1.569880e-07       8.942046e-02
 187.500000   1.537004e-07       8.942061e-02
 188.500000   1.451056e-07       8.942076e-02
 189.500000   1.436973e-07       8.942090e-02
 190.500000   1.446111e-07       8.942104e-02
 191.500000   1.389952e-07       8.942118e-02
 192.500000   1.352176e-07       8.942132e-02
 193.500000   1.352939e-07       8.942145e-02
 194.500000   1.259568e-07       8.942158e-02
 195.500000   1.230355e-07       8.942170e-02
 196.500000   1.260726e-07       8.942183e-02
 197.500000   1.217750e-07       8.942195e-02
 198.500000   1.197852e-07       8.942207e-02
 199.500000   1.177522e-07       8.942219e-02
 200.500000   1.134951e-07       8.942230e-02
 201.500000   1.079410e-07       8.942241e-02
 202.500000   1.070235e-07       8.942252e-02
 203.500000   1.079209e-07       8.942262e-02
 204.500000   1.038347e-07       8.942273e-02
 205.500000   1.033001e-07       8.942283e-02
 206.500000   1.011188e-07       8.942293e-02
 207.500000   9.668185e-08       8.942303e-02
 208.500000   9.445339e-08       8.942312e-02
 209.500000   9.297272e-08       8.942322e-02
 210.500000   9.262093e-08       8.942331e-02
 211.500000   8.960897e-08       8.942340e-02
 212.500000   8.851264e-08       8.942349e-02
 213.500000   8.671639e-08       8.942357e-02
 214.500000   8.317685e-08       8.942366e-02
 215.500000   8.220662e-08       8.942374e-02
 216.500000   8.085751e-08       8.942382e-02
 217.500000   8.015047e-08       8.942390e-02
 218.500000   7.772326e-08       8.942398e-02
 219.500000   7.545222e-08       8.942405e-02
 220.500000   7.434158e-08       8.942413e-02
 221.500000   7.175917e-08       8.942420e-02
 222.500000   7.085520e-08       8.942427e-02
 223.500000   6.980991e-08       8.942434e-02
 224.500000   6.953174e-08       8.942441e-02
 225.500000   6.754825e-08       8.942448e-02
 226.500000   6.421568e-08       8.942454e-02
 227.500000   6.357547e-08       8.942461e-02
 228.500000   6.174748e-08       8.942467e-02
 229.500000   6.047406e-08       8.942473e-02
 230.500000   5.965107e-08       8.942479e-02
 231.500000   5.984049e-08       8.942485e-02
 232.500000   5.946457e-08       8.942491e-02
 233.500000   5.567153e-08       8.942496e-02
 234.500000   5.361227e-08       8.942502e-02
 235.500000   5.273039e-08       8.942507e-02
 236.500000   5.157797e-08       8.942512e-02
 237.500000   5.074769e-08       8.942517e-02
 238.500000   5.056244e-08       8.942522e-02
 239.500000   5.151449e-08       8.942527e-02
 240.500000   5.016666e-08       8.942532e-02
 241.500000   4.715078e-08       8.942537e-02
 242.500000   4.474272e-08       8.942542e-02
 243.500000   4.355960e-08       8.942546e-02
 244.500000   4.283859e-08       8.942550e-02
