T	24/70	160/350
118.0	3.2784494039739323	13.390601429541826
119.0	3.3644071110236116	13.418838224141899
120.0	3.4511913373925953	13.446627470615061
121.0	3.5387838969619687	13.473979581841885
122.0	3.627166611548837	13.500904654890604
123.0	3.7163213248960156	13.527412482704774
124.0	3.806229916009747	13.553512565285338
125.0	3.8968743118595452	13.579214120391981
126.0	3.9882364994548998	13.604526093787113
127.0	4.08029853731376	13.629457169044665
128.0	4.1730425663382045	13.654015776944693
129.0	4.266450820112789	13.678210104473601
130.0	4.360505634641358	13.702048103448867
131.0	4.455189457538188	13.725537498785949
132.0	4.550484856689398	13.748685796424416
133.0	4.6463745284006395	13.771500290929133
134.0	4.742841305047003	13.793988072781753
135.0	4.8398681622410775	13.81615603537684
136.0	4.937438225534988	13.838010881736322
137.0	5.0355347766721	13.859559130955079
138.0	5.134141259404015	13.880807124390039
139.0	5.233241284888133	13.901761031604458
140.0	5.332818636681065	13.922426856078262
141.0	5.432857275342795	13.942810440695157
142.0	5.533341342666317	13.962917473016372
143.0	5.634255165547237	13.982753490350493
144.0	5.735583259507507	14.002323884628492
145.0	5.837310331887173	14.021633907092406
146.0	5.939421284717797	14.040688672805855
147.0	6.041901217290806	14.059493164994201
148.0	6.144735428433827	14.078052239221575
149.0	6.24790941850758	14.096370627411904
150.0	6.351408891135786	14.114452941720607
151.0	6.4552197546800745	14.132303678263211
152.0	6.559328123471538	14.149927220707056
153.0	6.6637203188104195	14.167327843731773
154.0	6.768382869744833	14.18450971636412
155.0	6.87330251363937	14.201476905192248
156.0	6.978466196543831	14.218233377464577
157.0	7.083861073372247	14.234783004077935
158.0	7.189474507901897	14.251129562459473
159.0	7.2952940726016955	14.267276739346777
160.0	7.401307548299108	14.283228133470242
161.0	7.507502923694336	14.298987258141654
162.0	7.613868394730266	14.314557543752784
163.0	7.7203923638264085	14.32994234018755
164.0	7.827063438984614	14.34514491915122
165.0	7.93387043277426	14.360168476419847
166.0	8.040802361204152	14.375016134013206
167.0	8.147848442488197	14.389690942294122
168.0	8.254998095711617	14.404195881997087
169.0	8.362240939404172	14.418533866188893
170.0	8.469566790026638	14.432707742163975
171.0	8.576965660376517	14.446720293276787
172.0	8.684427757918751	14.460574240713875
173.0	8.791943483046895	14.47427224520765
174.0	8.899503427279997	14.487816908694313
175.0	9.007098371400334	14.501210775917874
176.0	9.114719283536644	14.51445633598231
177.0	9.222357317197664	14.527556023853844
178.0	9.330003809260214	14.540512221815163
179.0	9.43765027791612	14.553327260873278
180.0	9.54528842058195	14.566003422122899
181.0	9.652910111775393	14.5785429380667
182.0	9.76050740096195	14.590947993894304
183.0	9.868072510375347	14.60322072872126
184.0	9.975597832815026	14.615363236789593
185.0	10.083075929423822	14.62737756863125
186.0	10.190499527448825	14.639265732195726
187.0	10.297861517988228	14.651029693943237
188.0	10.40515495372689	14.662671379904552
189.0	10.512373046663113	14.674192676708726
190.0	10.619509165829076	14.685595432579829
191.0	10.72655683500717	14.696881458303736
192.0	10.833509730444451	14.708052528166043
193.0	10.940361678567173	14.719110380862112
194.0	11.047106653697387	14.730056720380132
195.0	11.15373877577335	14.74089321685822
196.0	11.26025230807553	14.751621507416342
197.0	11.366641654959714	14.76224319696399
198.0	11.472901359598847	14.772759858984386
199.0	11.57902610173486	14.783173036296008
200.0	11.685010695441951	14.793484241792202
201.0	11.790850086902488	14.803694959159582
202.0	11.896539352196687	14.81380664357599
203.0	12.002073695107171	14.823820722388591
204.0	12.107448444939365	14.833738595772827
205.0	12.212659054358781	14.843561637372819
206.0	12.317701097245811	14.853291194923864
207.0	12.42257026656917	14.862928590857528
208.0	12.527262372278367	14.872475122889973
209.0	12.631773339216156	14.881932064594034
210.0	12.736099205051453	14.891300665955507
211.0	12.840236118233287	14.900582153914266
212.0	12.944180335966387	14.909777732890557
213.0	13.047928222208746	14.918888585297053
214.0	13.151476245691692	14.927915872037024
215.0	13.254820977962796	14.936860732989139
216.0	13.357959091451946	14.945724287479235
217.0	13.460887357560894	14.954507634739505
218.0	13.563602644776541	14.96321185435551
219.0	13.66610191680817	14.971838006701326
220.0	13.768382230748802	14.98038713336325
221.0	13.87044073526089	14.988860257552375
222.0	13.97227466878638	14.99725838450642
223.0	14.073881357781355	15.005582501881046
224.0	14.17525821497522	15.013833580131061
225.0	14.276402737654532	15.02201257288185
226.0	14.377312505971533	15.030120417291142
227.0	14.477985181277267	15.038158034401638
228.0	14.578418504479412	15.046126329484574
229.0	14.678610294424628	15.05402619237461
230.0	14.778558446305476	15.061858497796221
231.0	14.878260930091823	15.069624105681912
232.0	14.97771578898649	15.07732386148243
233.0	15.076921137905313	15.084958596469228
234.0	15.17587516198115	15.092529128029415
235.0	15.274576115092001	15.100036259953425
236.0	15.373022318412916	15.107480782715552
237.0	15.471212158991516	15.114863473747592
238.0	15.569144088347116	15.122185097705856
239.0	15.66681662109307	15.129446406731551
240.0	15.764228333582272	15.136648140704986
241.0	15.861377862575567	15.143791027493508
242.0	15.958263903932881	15.150875783193522
243.0	16.05488521132681	15.157903112366723
244.0	16.15124059497853	15.164873708270612
245.0	16.247328920415654	15.171788253083601
246.0	16.343149107252028	15.17864741812472
247.0	16.438700127988962	15.185451864068174
248.0	16.53398100683787	15.19220224115283
249.0	16.628990818563917	15.198899189386784
250.0	16.723728687350565	15.205543338747166
251.0	16.818193785684603	15.212135309375299
252.0	16.912385333261586	15.218675711767329
253.0	17.006302595911194	15.225165146960409
254.0	17.099944884542534	15.231604206714703
255.0	17.193311554108895	15.237993473691109
256.0	17.286402002591736	15.244333521624977
257.0	17.37921567000373	15.25062491549588
258.0	17.471752037410557	15.256868211693506
259.0	17.564010625971115	15.263063958179838
260.0	17.65599099599597	15.269212694647646
261.0	17.747692746023777	15.275314952675483
262.0	17.83911551191527	15.28137125587912
263.0	17.930258965964825	15.287382120059753
264.0	18.02112281602903	15.29334805334877
265.0	18.111706804672195	15.299269556349442
266.0	18.202010708328537	15.30514712227542
267.0	18.292034336480622	15.31098123708622
268.0	18.381777530854013	15.316772379619774
269.0	18.471240164627698	15.322521021722016
270.0	18.560422141660172	15.328227628373735
271.0	18.64932339573081	15.333892657814657
272.0	18.737943889796334	15.339516561664825
273.0	18.826283615262174	15.345099785043411
274.0	18.914342591268348	15.350642766684986
275.0	19.00212086398973	15.35614593905326
276.0	19.08961850595043	15.361609728452466
277.0	19.176835615352005	15.367034555136353
278.0	19.263772315415327	15.372420833414864
279.0	19.35042875373586	15.377768971758629
280.0	19.436805101652002	15.383079372901184
281.0	19.522901553626493	15.38835243393913
282.0	19.60871832664042	15.393588546430184
283.0	19.694255659599737	15.398788096489145
284.0	19.77951381275402	15.403951464881963
285.0	19.864493067127327	15.4090790271178
286.0	19.949193723960764	15.414171153539234
287.0	20.033616104166747	15.4192282094106
288.0	20.11776054779463	15.424250555004553
289.0	20.20162741350752	15.429238545686827
290.0	20.285217078070044	15.434192531999328
291.0	20.36852993584699	15.439112859741517
292.0	20.45156639831234	15.443999870050153
293.0	20.53432689356899	15.448853899477454
294.0	20.616811865878333	15.453675280067683
295.0	20.699021775200034	15.4584643394322
296.0	20.780957096741577	15.463221400823056
297.0	20.862618320517477	15.467946783205072
298.0	20.94400595091777	15.47264080132655
299.0	21.025120506286036	15.47730376578858
