# Cuts through the PSF

# Note that for the two diagonal cuts, the positions have to be
# computed as x*sqrt(2).

#x [pixels]     psf(x,0)     psf(0,x)     psf(x,x)    psf(x,-x)
        -87 1.258051e-07 7.353506e-08 3.534324e-07 3.534324e-07
        -86 1.940364e-07 1.159385e-07 2.418879e-07 1.610834e-08
        -85 1.009292e-07 9.578914e-08 1.038900e-07 4.380306e-08
        -84 1.465329e-07 1.128982e-07 1.238589e-07 2.699372e-08
        -83 1.848646e-07 1.976177e-07 4.836589e-07 1.330746e-07
        -82 2.028175e-07 1.360644e-07 7.028035e-07 5.290267e-08
        -81 1.226340e-07 1.653860e-07 8.763521e-07 1.169595e-07
        -80 1.117483e-07 1.984682e-07 1.021403e-06 9.314905e-08
        -79 2.790561e-07 6.804711e-08 9.470592e-07 1.468287e-07
        -78 1.584179e-07 5.003607e-08 9.360518e-07 4.126242e-07
        -77 2.596675e-07 2.010589e-07 1.040139e-06 1.554888e-07
        -76 1.856601e-07 2.283227e-07 1.160889e-06 4.471821e-07
        -75 1.901796e-07 3.059108e-07 1.819073e-06 3.168252e-07
        -74 1.546167e-07 1.790963e-07 1.623992e-06 7.706180e-07
        -73 1.649357e-07 2.643274e-07 1.730742e-06 3.881290e-07
        -72 2.303730e-07 4.762406e-07 1.142870e-06 4.676620e-07
        -71 2.965337e-07 3.188410e-07 5.980568e-07 5.020454e-07
        -70 2.466014e-07 2.219648e-07 4.875374e-07 3.330672e-07
        -69 4.255613e-07 2.223851e-07 5.786206e-07 3.818600e-07
        -68 2.058959e-07 1.119909e-07 1.069599e-06 2.415667e-07
        -67 2.981110e-07 1.989417e-07 1.603437e-06 4.169441e-07
        -66 7.597811e-07 3.518472e-07 1.905142e-06 3.199637e-07
        -65 7.077198e-07 3.887660e-07 2.230790e-06 4.391584e-07
        -64 7.767986e-07 5.250022e-07 1.864282e-06 3.214449e-07
        -63 4.247565e-07 3.073312e-07 8.462888e-07 2.993214e-07
        -62 3.806486e-07 3.386958e-07 1.641387e-06 1.562549e-07
        -61 4.112023e-07 2.919282e-07 9.300030e-07 1.794428e-07
        -60 5.035082e-07 2.111225e-07 2.172946e-06 1.516799e-07
        -59 1.481884e-06 3.027060e-07 2.725745e-06 2.188553e-07
        -58 1.501956e-06 3.597032e-07 4.506063e-06 2.901517e-07
        -57 1.282934e-06 4.448536e-07 4.869615e-06 2.289979e-07
        -56 1.108124e-06 1.146032e-06 4.061932e-06 4.354158e-07
        -55 1.576097e-06 1.128985e-06 2.524813e-06 6.061920e-07
        -54 2.975590e-06 1.509697e-06 3.870938e-07 1.143351e-06
        -53 3.517011e-06 1.661286e-06 8.650288e-07 1.059702e-06
        -52 2.507820e-06 1.713852e-06 3.533692e-06 1.186142e-06
        -51 2.888549e-06 2.626645e-06 8.726020e-06 2.086344e-06
        -50 2.111994e-06 2.232618e-06 1.474249e-05 1.483773e-06
        -49 3.232684e-06 2.147464e-06 1.702994e-05 2.502002e-06
        -48 1.864995e-06 1.961199e-06 2.440740e-05 1.666486e-06
        -47 1.774526e-06 2.512183e-06 1.761443e-05 3.841862e-06
        -46 2.418107e-06 2.232625e-06 1.681734e-05 2.983646e-06
