# Cuts through the PSF

# Note that for the two diagonal cuts, the positions have to be
# computed as x*sqrt(2).

#x [pixels]     psf(x,0)     psf(0,x)     psf(x,x)    psf(x,-x)
        -87 6.749787e-08 6.775345e-08 7.187555e-07 7.187555e-07
        -86 9.718284e-08 1.058965e-07 8.254986e-07 8.386046e-08
        -85 8.509886e-08 1.168014e-07 8.345103e-07 1.312908e-07
        -84 9.132400e-08 1.199370e-07 8.326597e-07 1.528068e-07
        -83 7.831406e-08 1.251270e-07 7.118878e-07 1.416467e-07
        -82 7.962745e-08 1.438538e-07 6.379861e-07 1.483394e-07
        -81 8.834417e-08 1.493498e-07 6.638747e-07 1.585906e-07
        -80 9.725701e-08 1.458735e-07 6.875419e-07 1.452372e-07
        -79 1.163037e-07 1.678197e-07 7.066238e-07 1.272640e-07
        -78 1.205352e-07 1.764806e-07 7.337010e-07 1.338267e-07
        -77 1.338926e-07 1.595923e-07 6.717606e-07 1.199161e-07
        -76 1.695000e-07 1.664601e-07 6.006127e-07 9.374092e-08
        -75 1.938807e-07 1.795234e-07 5.980277e-07 8.686843e-08
        -74 1.989798e-07 1.820700e-07 5.394007e-07 8.689428e-08
        -73 2.356727e-07 1.871639e-07 4.962453e-07 7.585358e-08
        -72 2.721710e-07 2.130120e-07 5.852690e-07 6.956513e-08
        -71 2.776859e-07 2.418917e-07 6.827440e-07 8.131489e-08
        -70 2.858045e-07 2.281838e-07 6.992069e-07 9.942724e-08
        -69 2.952537e-07 2.091383e-07 6.884608e-07 1.212889e-07
        -68 3.011822e-07 2.321023e-07 7.251628e-07 1.545046e-07
        -67 3.099866e-07 2.741532e-07 8.606490e-07 2.036824e-07
        -66 3.132535e-07 2.856072e-07 1.093033e-06 2.882506e-07
        -65 3.178902e-07 2.864232e-07 1.327040e-06 3.564829e-07
        -64 3.143804e-07 3.097845e-07 1.450749e-06 4.242611e-07
        -63 3.232168e-07 3.569104e-07 1.475065e-06 5.148351e-07
        -62 3.583593e-07 4.068574e-07 1.444872e-06 5.762216e-07
        -61 3.946473e-07 4.370916e-07 1.428368e-06 6.072439e-07
        -60 4.102914e-07 4.441134e-07 1.425268e-06 6.298986e-07
        -59 4.190761e-07 4.303230e-07 1.458208e-06 6.435411e-07
        -58 4.901302e-07 4.383434e-07 1.516446e-06 6.163777e-07
        -57 6.161774e-07 4.732257e-07 1.548457e-06 5.778169e-07
        -56 7.181114e-07 4.980000e-07 1.561155e-06 5.683458e-07
        -55 7.680798e-07 4.977961e-07 1.635164e-06 5.419674e-07
        -54 8.177573e-07 5.225886e-07 1.765000e-06 4.998122e-07
        -53 8.891967e-07 5.454649e-07 1.916554e-06 4.710974e-07
        -52 1.036374e-06 5.707685e-07 2.180473e-06 4.413227e-07
        -51 1.229777e-06 5.886679e-07 2.573191e-06 4.049145e-07
