# Cuts through the PSF

# Note that for the two diagonal cuts, the positions have to be
# computed as x*sqrt(2).

#x [pixels]     psf(x,0)     psf(0,x)     psf(x,x)    psf(x,-x)
        -87 6.659827e-08 6.623969e-08 8.196122e-07 8.196122e-07
        -86 1.060180e-07 1.090447e-07 9.074805e-07 9.115987e-08
        -85 8.659057e-08 1.195124e-07 9.354416e-07 1.177614e-07
        -84 8.453658e-08 1.219315e-07 9.300758e-07 1.095098e-07
        -83 9.447701e-08 1.316315e-07 7.944496e-07 1.454449e-07
        -82 8.402607e-08 1.389216e-07 6.712638e-07 1.379818e-07
        -81 9.196139e-08 1.559523e-07 7.481542e-07 1.124275e-07
        -80 9.715207e-08 1.608089e-07 7.146357e-07 1.474309e-07
        -79 1.147854e-07 1.605832e-07 7.225535e-07 1.297645e-07
        -78 1.269149e-07 1.856140e-07 8.311202e-07 9.356222e-08
        -77 1.307823e-07 1.971686e-07 7.266872e-07 1.125131e-07
        -76 1.661901e-07 1.814716e-07 6.058294e-07 1.029465e-07
        -75 2.148065e-07 1.874433e-07 6.309647e-07 6.795243e-08
        -74 2.142354e-07 2.275926e-07 6.110629e-07 7.093044e-08
        -73 2.145326e-07 2.271832e-07 5.363192e-07 7.855820e-08
        -72 2.476657e-07 2.163926e-07 5.856841e-07 6.893934e-08
        -71 2.694399e-07 2.460089e-07 6.919920e-07 7.089669e-08
        -70 2.740044e-07 2.595595e-07 7.573855e-07 9.143155e-08
        -69 2.804908e-07 2.307775e-07 8.017386e-07 1.168681e-07
        -68 2.902815e-07 2.174260e-07 8.419369e-07 1.550560e-07
        -67 3.001771e-07 2.529844e-07 9.414200e-07 1.880256e-07
        -66 3.034151e-07 2.851745e-07 1.149488e-06 2.566069e-07
        -65 3.174517e-07 3.052545e-07 1.417466e-06 3.220882e-07
        -64 3.304737e-07 3.304789e-07 1.611875e-06 3.632830e-07
        -63 3.271309e-07 3.662233e-07 1.662382e-06 4.229847e-07
        -62 3.056336e-07 4.075262e-07 1.611788e-06 4.746083e-07
        -61 3.001339e-07 4.377142e-07 1.550940e-06 4.861206e-07
        -60 3.298663e-07 4.436198e-07 1.513038e-06 4.748529e-07
        -59 4.068278e-07 4.338592e-07 1.527875e-06 4.834024e-07
        -58 5.304167e-07 4.693073e-07 1.619703e-06 4.765674e-07
        -57 6.473045e-07 5.279530e-07 1.735500e-06 4.468880e-07
        -56 7.526683e-07 5.582302e-07 1.769776e-06 4.347843e-07
        -55 8.466995e-07 5.668872e-07 1.854284e-06 4.278589e-07
        -54 8.983191e-07 5.897517e-07 1.987930e-06 4.057754e-07
        -53 9.773321e-07 6.032976e-07 2.111814e-06 3.803957e-07
        -52 1.154546e-06 6.315342e-07 2.382024e-06 3.512943e-07
        -51 1.391346e-06 6.402634e-07 2.790851e-06 3.174819e-07
        -50 1.684311e-06 7.095304e-07 3.308944e-06 2.810329e-07
        -49 2.094215e-06 9.545765e-07 3.775113e-06 2.951191e-07
        -48 2.777424e-06 1.367427e-06 3.938341e-06 3.920395e-07
        -47 3.577895e-06 1.874535e-06 3.839962e-06 5.408087e-07
        -46 4.257342e-06 2.431101e-06 3.730701e-06 7.250064e-07
        -45 4.628153e-06 2.998305e-06 4.178447e-06 9.987936e-07
        -44 4.797016e-06 3.429962e-06 5.983902e-06 1.295309e-06
        -43 4.819429e-06 3.617652e-06 9.467476e-06 1.599094e-06
        -42 4.525033e-06 3.688137e-06 1.440321e-05 1.930557e-06
        -41 4.172176e-06 3.668506e-06 1.911118e-05 2.429655e-06
        -40 3.736513e-06 3.387017e-06 2.169508e-05 2.960868e-06
        -39 3.394843e-06 3.073586e-06 2.100521e-05 3.370031e-06
